title,firstname,middlename,lastname,name_suffix,nickname,bioguide_id,party,state,district,in_office,gender,phone,fax,website,webform,congress_office,votesmart_id,fec_id,govtrack_id,crp_id,twitter_id,congresspedia_url,youtube_url,facebook_id,official_rss,senate_class,birthdate,oc_email,house vote on healthcare
Rep,Daniel,M.,Donovan,Jr.,,D000625,R,NY,11,1,M,202-225-3371,,https://donovan.house.gov,,1541 Longworth House Office Building,127760,H6NY11174,412672,N00036928,RepDanDonovan,,,RepDanDonovan,,,1956-11-06,Rep.Donovan@opencongress.org,no
Rep,Brian,,Fitzpatrick,,,F000466,R,PA,8,1,M,202-225-4276,,https://brianfitzpatrick.house.gov,,514 Cannon House Office Building,167708,H6PA08277,412721,N00038779,repbrianfitz,,,repbrianfitzpatrick,,,1973-12-17,Rep.Brianfitzpatrick@opencongress.org,no
Rep,Jaime,,Herrera Beutler,,,H001056,R,WA,3,1,F,202-225-3536,202-225-3478,http://herrerabeutler.house.gov,,1107 Longworth House Office Building,101907,H0WA03187,412486,N00031559,HerreraBeutler,http://www.opencongress.org/wiki/Jaime_Herrera,http://youtube.com/RepHerreraBeutler,herrerabeutler,,,1978-11-03,Rep.Herrerabeutler@opencongress.org,no
Rep,Will,,Hurd,,,H001073,R,TX,23,1,M,202-225-4511,,https://hurd.house.gov,,317 Cannon House Office Building,116911,H0TX23086,412654,N00031417,hurdonthehill,,,HurdOnTheHill,,,1977-08-19,Rep.Hurd@opencongress.org,no
Rep,Walter,B.,Jones,Jr.,,J000255,R,NC,3,1,M,202-225-3415,202-225-3286,http://jones.house.gov,,2333 Rayburn House Office Building,21785,H2NC01081,400209,N00002299,RepWalterJones,http://www.opencongress.org/wiki/Walter_Beaman_Jones,http://youtube.com/RepWalterJones,15083070102,,,1943-02-10,Rep.Jones@opencongress.org,no
Rep,David,P.,Joyce,,,J000295,R,OH,14,1,M,202-225-5731,202-225-3307,https://joyce.house.gov,,1124 Longworth House Office Building,143052,H2OH14064,412566,N00035007,RepDaveJoyce,,http://youtube.com/repdavejoyce,RepDaveJoyce,,,1957-03-17,Rep.Joyce@opencongress.org,no
Rep,John,,Katko,,,K000386,R,NY,24,1,M,202-225-3701,202-225-4042,https://katko.house.gov,,1620 Longworth House Office Building,152546,H4NY24073,412649,N00035934,RepJohnKatko,,,RepJohnKatko,,,1962-11-09,Rep.Katko@opencongress.org,no
Rep,Frank,A.,LoBiondo,,,L000554,R,NJ,2,1,M,202-225-6572,202-225-3318,http://lobiondo.house.gov,,2427 Rayburn House Office Building,21890,H2NJ02037,400244,N00000851,RepLoBiondo,http://www.opencongress.org/wiki/Frank_LoBiondo,http://youtube.com/USRepFrankLoBiondo,FrankLoBiondo,,,1946-05-12,Rep.Lobiondo@opencongress.org,no
Rep,Leonard,,Lance,,,L000567,R,NJ,7,1,M,202-225-5361,202-225-9460,http://lance.house.gov,,2352 Rayburn House Office Building,4443,H6NJ12136,412290,N00000898,RepLanceNJ7,http://www.opencongress.org/wiki/Leonard_Lance,http://youtube.com/CongressmanLance,CongressmanLance,,,1952-06-25,Rep.Lance@opencongress.org,no
Rep,Patrick,,Meehan,,,M001181,R,PA,7,1,M,202-225-2011,202-226-0280,https://meehan.house.gov,,2305 Rayburn House Office Building,119474,H0PA07082,412466,N00031134,RepMeehan,http://www.opencongress.org/wiki/Patrick_Meehan,http://youtube.com/repmeehan,CongressmanPatrickMeehan,,,1955-10-20,Rep.Meehan@opencongress.org,no
Rep,Thomas,,Massie,,,M001184,R,KY,4,1,M,202-225-3465,202-225-0003,https://massie.house.gov,,2453 Rayburn House Office Building,132068,H2KY04121,412503,N00034041,RepThomasMassie,,http://youtube.com/repthomasmassie,RepThomasMassie,,,1971-01-13,Rep.Massie@opencongress.org,no
Rep,Ileana,,Ros-Lehtinen,,,R000435,R,FL,27,1,F,202-225-3931,202-225-5620,http://ros-lehtinen.house.gov,,2206 Rayburn House Office Building,26815,H0FL18025,400344,N00002858,RosLehtinen,http://www.opencongress.org/wiki/Ileana_Ros-Lehtinen,http://youtube.com/IleanaRosLehtinen,iroslehtinen,,,1952-07-15,Rep.Ros-lehtinen@opencongress.org,no
Rep,David,G.,Reichert,,,R000578,R,WA,8,1,M,202-225-7761,202-225-4282,http://reichert.house.gov,,1127 Longworth House Office Building,51346,H4WA08071,400660,N00026885,DaveReichert,http://www.opencongress.org/wiki/David_George_Reichert,http://youtube.com/repdavereichert,repdavereichert,,,1950-08-29,Rep.Reichert@opencongress.org,no
Rep,Christopher,H.,Smith,,Chris,S000522,R,NJ,4,1,M,202-225-3765,202-225-7768,http://chrissmith.house.gov,,2373 Rayburn House Office Building,26952,H8NJ04014,400380,N00009816,RepChrisSmith,http://www.opencongress.org/wiki/Christopher_Smith,http://youtube.com/USRepChrisSmith,RepChrisSmith,,,1953-03-04,Rep.Chrissmith@opencongress.org,no
Rep,Michael,R.,Turner,,,T000463,R,OH,10,1,M,202-225-6465,202-225-6754,https://turner.house.gov,,2368 Rayburn House Office Building,45519,H2OH03067,400411,N00025175,RepMikeTurner,http://www.opencongress.org/wiki/Michael_Turner,http://youtube.com/CongressmanTurner,RepMikeTurner,,,1960-01-11,Rep.Turner@opencongress.org,no
Rep,Neil,,Abercrombie,,,A000014,D,HI,1,0,M,,,http://www.house.gov/abercrombie,,,26827,H6HI01121,400001,N00007665,,http://www.opencongress.org/wiki/Neil_Abercrombie,,,,,1938-06-26,,no
Rep,Gary,L.,Ackerman,,,A000022,D,NY,5,0,M,202-225-2601,202-225-1589,http://ackerman.house.gov/,http://www.house.gov/writerep,2111 Rayburn House Office Building,26970,H4NY07011,400003,N00001143,,http://www.opencongress.org/wiki/Gary_Ackerman,,,,,1942-11-19,,no
Rep,Robert,E.,Andrews,,Rob,A000210,D,NJ,1,0,M,202-225-6501,,http://andrews.house.gov,http://andrews.house.gov/contact-me/email-me,2265 Rayburn House Office Building,26949,H0NJ01066,400008,N00000826,,http://www.opencongress.org/wiki/Robert_Andrews,,,,,1957-08-04,,no
Rep,Thomas,H.,Allen,,Tom,A000357,D,ME,1,0,M,,,http://tomallen.house.gov,,,380,H6ME01157,400007,N00000469,,http://www.opencongress.org/wiki/Thomas_Allen,,,,,1945-04-16,,no
Rep,Jason,,Altmire,,,A000362,D,PA,4,0,M,202-225-2565,202-226-2274,http://altmire.house.gov,https://forms.house.gov/altmire/webforms/issue_subscribe.htm,332 Cannon House Office Building,59999,H6PA04110,412231,N00027664,,http://www.opencongress.org/wiki/Jason_Altmire,,,,,1968-03-07,,no
Rep,Michael,A.,Arcuri,,,A000363,D,NY,24,0,M,,,http://arcuri.house.gov,,,67657,H6NY24128,412224,N00027890,,http://www.opencongress.org/wiki/Michael_Arcuri,,,,,1959-06-11,,no
Rep,John,H.,Adler,,,A000364,D,NJ,3,0,M,,,http://adler.house.gov,,,4171,H8NJ03156,412264,N00000812,,http://www.opencongress.org/wiki/John_Adler,,,,,1959-08-23,,no
Rep,Alma,,Adams,,,A000370,D,NC,12,1,F,202-225-1510,202-225-1512,http://adams.house.gov,,222 Cannon House Office Building,5935,H4NC12100,412607,N00035451,RepAdams,,,CongresswomanAdams,,,1946-05-27,Rep.Adams@opencongress.org,no
Rep,Pete,,Aguilar,,,A000371,D,CA,31,1,M,202-225-3201,202-226-6962,https://aguilar.house.gov,,1223 Longworth House Office Building,70114,H2CA31125,412615,N00033997,reppeteaguilar,,,reppeteaguilar,,,1979-06-19,Rep.Aguilar@opencongress.org,no
Rep,Xavier,,Becerra,,,B000287,D,CA,34,0,M,202-225-6235,,https://becerra.house.gov,,1226 Longworth House Office Building,26754,H2CA30143,400021,N00009774,RepBecerra,http://www.opencongress.org/wiki/Xavier_Becerra,http://youtube.com/XavierBecerra,90311772229,,,1958-01-26,,no
Rep,Howard,L.,Berman,,,B000410,D,CA,28,0,M,202-225-4695,202-225-3196,http://www.house.gov/berman,http://www.house.gov/berman/contact/,2221 Rayburn House Office Building,26756,H2CA26026,400025,N00008094,,http://www.opencongress.org/wiki/Howard_Berman,,,,,1941-04-15,,no
Rep,Robert,Marion,Berry,,Marion,B000420,D,AR,1,0,M,,,http://www.house.gov/berry/,,,430,H6AR01072,400026,N00005455,,http://www.opencongress.org/wiki/Robert_Marion_Berry,,,,,1942-08-27,,no
Rep,Sanford,D.,Bishop,Jr.,,B000490,D,GA,2,1,M,202-225-3631,202-225-2203,http://bishop.house.gov,,2407 Rayburn House Office Building,26817,H2GA02031,400030,N00002674,SanfordBishop,http://www.opencongress.org/wiki/Sanford_Bishop,http://youtube.com/RepSanfordBishop,sanfordbishop,,,1947-02-04,Rep.Bishop@opencongress.org,no
Rep,Earl,,Blumenauer,,,B000574,D,OR,3,1,M,202-225-4811,202-225-8941,https://blumenauer.house.gov,,1111 Longworth House Office Building,367,H6OR03064,400033,N00007727,BlumenauerMedia,http://www.opencongress.org/wiki/Earl_Blumenauer,http://youtube.com/RepBlumenauer,,,,1948-08-16,Rep.Blumenauer@opencongress.org,no
Rep,Leonard,L.,Boswell,,,B000652,D,IA,3,0,M,202-225-3806,202-225-5608,http://boswell.house.gov,http://boswell.house.gov/messageform.htm,1026 Longworth House Office Building,384,H6IA03144,400042,N00004208,,http://www.opencongress.org/wiki/Leonard_Boswell,,,,,1934-01-10,,no
Rep,Frederick,C.,Boucher,,Rick,B000657,D,VA,9,0,M,,,http://www.boucher.house.gov,,,27119,H2VA09010,400043,N00002171,,http://www.opencongress.org/wiki/Frederick_Boucher,,,,,1946-08-01,,no
Rep,Allen,,Boyd,Jr.,,B000716,D,FL,2,0,M,,,http://boyd.house.gov,,,729,H6FL00046,400044,N00002743,,http://www.opencongress.org/wiki/Allen_Boyd,,,,,1945-06-06,,no
Rep,Corrine,,Brown,,,B000911,D,FL,5,0,F,202-225-0123,202-225-2256,https://corrinebrown.house.gov,https://forms.house.gov/corrinebrown/webforms/contact-me.shtml,2111 Rayburn House Office Building,26797,H2FL03056,400048,N00002713,,http://www.opencongress.org/wiki/Corrine_Brown,,,,,1946-11-11,,no
Rep,Robert,Alan,Brady,,,B001227,D,PA,1,1,M,202-225-4731,202-225-0088,http://brady.house.gov,,2004 Rayburn House Office Building,2519,H8PA01153,400047,N00001619,RepBrady,http://www.opencongress.org/wiki/Robert_Brady,http://youtube.com/BradyPA01,RepRobertBrady,,,1945-04-07,Rep.Brady@opencongress.org,no
Rep,Brian,N.,Baird,,,B001229,D,WA,3,0,M,,,http://www.baird.house.gov,,,837,H6WA03135,400011,N00007936,,http://www.opencongress.org/wiki/Brian_Baird,,,,,1956-03-07,,no
Rep,Shelley,,Berkley,,,B001231,D,NV,1,0,F,202-225-5965,202-225-3119,http://berkley.house.gov,http://berkley.house.gov/contact/email.html,405 Cannon House Office Building,22744,H8NV01071,400024,N00009818,,http://www.opencongress.org/wiki/Shelley_Berkley,,,,,1951-01-20,,no
Rep,Joe,,Baca,,,B001234,D,CA,43,0,M,202-225-6161,202-225-8671,http://www.house.gov/baca,http://www.house.gov/baca/zipauth.shtml,2366 Rayburn House Office Building,8039,H6CA42099,400009,N00007089,,http://www.opencongress.org/wiki/Joe_Baca,,,,,1947-01-23,,no
Rep,Timothy,H.,Bishop,,,B001242,D,NY,1,0,M,202-225-3826,202-225-3143,http://timbishop.house.gov,https://timbishop.house.gov/email-me,306 Cannon House Office Building,44518,H2NY01067,400031,N00025413,,http://www.opencongress.org/wiki/Timothy_Bishop,,,,,1950-06-01,,no
Rep,George,Kenneth,Butterfield,Jr.,G.K.,B001251,D,NC,1,1,M,202-225-3101,202-225-3354,http://butterfield.house.gov,,2080 Rayburn House Office Building,41077,H4NC01046,400616,N00027035,GKButterfield,http://www.opencongress.org/wiki/George_Butterfield,http://youtube.com/GKBNC01,congressmangkbutterfield,,,1947-04-27,Rep.Butterfield@opencongress.org,no
Rep,John,,Barrow,,,B001252,D,GA,12,0,M,202-225-2823,202-225-3377,http://barrow.house.gov,http://barrowforms.house.gov/contact/,2202 Rayburn House Office Building,31780,H4GA12010,400628,N00026080,,http://www.opencongress.org/wiki/John_Barrow,,,,,1955-10-31,,no
Rep,Melissa,L.,Bean,,,B001253,D,IL,8,0,F,,,http://www.house.gov/bean,,,33448,H2IL08088,400631,N00024875,,http://www.opencongress.org/wiki/Melissa_Bean,,,,,1962-01-22,,no
Rep,Dan,,Boren,,,B001254,D,OK,2,0,M,202-225-2701,202-225-3038,http://www.house.gov/boren,http://www.house.gov/boren/emailsignup.shtml,2447 Rayburn House Office Building,46182,H4OK02089,400645,N00026481,,http://www.opencongress.org/wiki/David_Daniel_Boren,,,,,1973-08-02,,no
Rep,Nancy,E.,Boyda,,,B001258,D,KS,2,0,F,,,http://boyda.house.gov,,,34790,H4KS02107,412210,N00026434,,http://www.opencongress.org/wiki/Nancy_Boyda,,,,,1955-08-02,,no
Rep,Bruce,L.,Braley,,,B001259,D,IA,1,0,M,202-225-2911,202-225-6666,http://braley.house.gov,http://braley.house.gov/contact,2263 Rayburn House Office Building,57382,H6IA01098,412208,N00027464,,http://www.opencongress.org/wiki/Bruce_Braley,,,,,1957-10-30,,no
Rep,John,A.,Boccieri,,,B001263,D,OH,16,0,M,,,http://boccieri.house.gov,,,45694,H8OH16058,412266,N00029161,,http://www.opencongress.org/wiki/John_Boccieri,,,,,1969-10-05,,no
Rep,Bobby,,Bright,,,B001264,D,AL,2,0,M,,,http://www.bright.house.gov,,,104839,H8AL02130,412267,N00029838,,http://www.opencongress.org/wiki/Bobby_Bright,,,,,1952-07-21,,no
Rep,Karen,,Bass,,,B001270,D,CA,37,1,F,202-225-7084,202-225-2422,https://bass.house.gov,,2241 Rayburn House Office Building,28963,H0CA33117,412404,N00031877,RepKarenBass,http://www.opencongress.org/wiki/Karen_Bass,http://youtube.com/RepKarenBass,RepKarenBass,,,1953-10-03,Rep.Bass@opencongress.org,no
Rep,Suzanne,,Bonamici,,,B001278,D,OR,1,1,F,202-225-0855,202-225-9497,http://bonamici.house.gov,,439 Cannon House Office Building,59641,H2OR01133,412501,N00033474,RepBonamici,http://www.opencongress.org/wiki/Suzanne_Bonamici,http://youtube.com/RepSuzanneBonamici,congresswomanbonamici,,,1954-10-14,Rep.Bonamici@opencongress.org,no
Rep,Ron,,Barber,,,B001279,D,AZ,2,0,M,202-225-2542,202-225-0378,http://barber.house.gov,https://barber.house.gov/contact/email-me,1029 Longworth House Office Building,137292,H2AZ08094,412502,N00033981,,http://www.opencongress.org/wiki/Ron_Barber,,,,,1945-08-25,,no
Rep,Joyce,,Beatty,,,B001281,D,OH,3,1,F,202-225-4324,202-225-1984,http://beatty.house.gov,,133 Cannon House Office Building,2427,H2OH03125,412565,N00033904,RepBeatty,,,RepJoyceBeatty,,,1950-03-12,Rep.Beatty@opencongress.org,no
Rep,Julia,,Brownley,,,B001285,D,CA,26,1,F,202-225-5811,202-225-1100,http://juliabrownley.house.gov,,1019 Longworth House Office Building,59904,H2CA00120,412516,N00034254,JuliaBrownley26,,http://youtube.com/RepJuliaBrownley,RepJuliaBrownley,,,1952-08-28,Rep.Juliabrownley@opencongress.org,no
Rep,Cheri,,Bustos,,,B001286,D,IL,17,1,F,202-225-5905,309-786-3720,https://bustos.house.gov,,1009 Longworth House Office Building,134964,H2IL17071,412537,N00033390,RepCheri,,http://youtube.com/RepCheri,RepCheri,,,1961-10-17,Rep.Bustos@opencongress.org,no
Rep,Ami,,Bera,,,B001287,D,CA,7,1,M,202-225-5716,202-226-1298,http://bera.house.gov,,1431 Longworth House Office Building,120030,H0CA03078,412512,N00030717,RepBera,,http://youtube.com/repamibera,RepAmiBera,,,1965-03-02,Rep.Bera@opencongress.org,no
Rep,Donald,,Beyer,,,B001292,D,VA,8,1,M,202-225-4376,202-225-0017,http://beyer.house.gov,,1119 Longworth House Office Building,1707,H4VA08224,412657,N00036018,repdonbeyer,,,repdonbeyer,,,1950-06-20,Rep.Beyer@opencongress.org,no
Rep,Brendan,,Boyle,,,B001296,D,PA,13,1,M,202-225-6111,202-226-0611,https://boyle.house.gov,,1133 Longworth House Office Building,47357,H4PA13199,412652,N00035307,CongBoyle,,,CongressmanBoyle,,,1977-02-06,Rep.Boyle@opencongress.org,no
Rep,Nanette,,Barragán,,,B001300,D,CA,44,1,F,202-225-8220,,https://barragan.house.gov,,1320 Longworth House Office Building,166270,H6CA44103,412687,N00037019,RepBarragan,,,CongresswomanBarragan,,,1976-09-15,Rep.Barragan@opencongress.org,no
Rep,Lisa,,Blunt Rochester,,,B001303,D,DE,0,1,F,202-225-4165,,https://bluntrochester.house.gov,,1123 Longworth House Office Building,173249,H6DE00206,412689,N00038414,RepBRochester,,,Rep.BluntRochester,,,1962-02-10,Rep.Bluntrochester@opencongress.org,no
Rep,Anthony,,Brown,,,B001304,D,MD,4,1,M,202-225-8699,,https://anthonybrown.house.gov,,1505 Longworth House Office Building,19344,H6MD04209,412707,N00036999,RepAnthonyBrown,,http://youtube.com/RepAnthonyBrown,,,,1961-11-21,Rep.Anthonybrown@opencongress.org,no
Rep,Julia,M.,Carson,,,C000191,D,IN,7,0,F,,,http://juliacarson.house.gov,,,359,H6IN10141,400067,N00003758,,http://www.opencongress.org/wiki/Julia_Carson,,,,,1938-07-08,,no
Rep,James,E.,Clyburn,,Jim,C000537,D,SC,6,1,M,202-225-3315,202-225-2313,http://clyburn.house.gov,,242 Cannon House Office Building,27066,H2SC02042,400075,N00002408,Clyburn,http://www.opencongress.org/wiki/James_Clyburn,http://youtube.com/repjamesclyburn,jameseclyburn,,,1940-07-21,Rep.Clyburn@opencongress.org,no
Rep,John,,Conyers,Jr.,,C000714,D,MI,13,1,M,202-225-5126,202-225-0072,https://conyers.house.gov,,2426 Rayburn House Office Building,26904,H6MI01028,400080,N00004029,RepJohnConyers,http://www.opencongress.org/wiki/John_Conyers,http://youtube.com/JCMI14,CongressmanConyers,,,1929-05-16,Rep.Conyers@opencongress.org,no
Rep,Jim,,Cooper,,,C000754,D,TN,5,1,M,202-225-4311,202-226-1035,http://cooper.house.gov,,1536 Longworth House Office Building,48891,H2TN05131,400081,N00003132,RepJimCooper,http://www.opencongress.org/wiki/Jim_Cooper,http://youtube.com/RepJimCooper,JimCooper,,,1954-06-19,Rep.Cooper@opencongress.org,no
Rep,Jerry,F.,Costello,,,C000794,D,IL,12,0,M,202-225-5661,202-225-0285,http://www.house.gov/costello,http://costello.house.gov/IMA/issue_subscribe.shtml,2408 Rayburn House Office Building,26849,H8IL21021,400082,N00004956,,http://www.opencongress.org/wiki/Jerry_Costello,,,,,1949-09-25,,no
Rep,Robert,E.,Cramer,Jr.,Bud,C000868,D,AL,5,0,M,,,http://cramer.house.gov,,,26714,H0AL05049,400084,N00003042,,http://www.opencongress.org/wiki/Robert_Cramer,,,,,1947-08-22,,no
Rep,Elijah,E.,Cummings,,,C000984,D,MD,7,1,M,202-225-4741,202-225-3178,https://cummings.house.gov,,2163 Rayburn House Office Building,345,H6MD07160,400090,N00001971,RepCummings,http://www.opencongress.org/wiki/Elijah_Cummings,http://youtube.com/ElijahECummings,elijahcummings,,,1951-01-18,Rep.Cummings@opencongress.org,no
Rep,Lois,,Capps,,,C001036,D,CA,24,0,F,202-225-3601,202-225-5632,http://capps.house.gov,https://capps.house.gov/contact-me/email-me,2231 Rayburn House Office Building,16886,H8CA22089,400062,N00007232,,http://www.opencongress.org/wiki/Lois_Capps,,,,,1938-01-10,,no
Rep,Michael,E.,Capuano,,,C001037,D,MA,7,1,M,202-225-5111,202-225-9322,http://capuano.house.gov,,1414 Longworth House Office Building,18883,H8MA08071,400063,N00000267,RepMikeCapuano,http://www.opencongress.org/wiki/Michael_Capuano,http://youtube.com/RepMikeCapuano,RepMichaelCapuano,,,1952-01-09,Rep.Capuano@opencongress.org,no
Rep,Joseph,,Crowley,,Joe,C001038,D,NY,14,1,M,202-225-3965,202-225-1909,http://crowley.house.gov,,1035 Longworth House Office Building,4295,H8NY07046,400087,N00001127,RepJoeCrowley,http://www.opencongress.org/wiki/Joseph_Crowley,http://youtube.com/RepJoeCrowley,repjoecrowley,,,1962-03-16,Rep.Crowley@opencongress.org,no
Rep,Wm.,Lacy,Clay,Jr.,,C001049,D,MO,1,1,M,202-225-2406,202-226-3717,https://lacyclay.house.gov,,2428 Rayburn House Office Building,8967,H0MO01066,400074,N00012460,,http://www.opencongress.org/wiki/William_Lacy_Clay,http://youtube.com/WilliamLacyClay,109135405838588,,,1956-07-27,Rep.Lacyclay@opencongress.org,no
Rep,Dennis,A.,Cardoza,,,C001050,D,CA,18,0,M,202-225-6131,202-225-0819,http://www.house.gov/cardoza,https://forms.house.gov/wyr/welcome.shtml,2437 Rayburn House Office Building,9680,H2CA18056,400065,N00024874,,http://www.opencongress.org/wiki/Dennis_Cardoza,,,,,1959-03-31,,no
Rep,Ben,,Chandler,,,C001058,D,KY,6,0,M,202-225-4706,202-225-2122,http://chandler.house.gov,https://forms.house.gov/wyr/welcome.shtml,1504 Longworth House Office Building,1891,H4KY06072,400442,N00026591,,http://www.opencongress.org/wiki/Albert_Chandler,,,,,1959-09-12,,no
Rep,Jim,,Costa,,,C001059,D,CA,16,1,M,202-225-3341,202-225-9308,https://costa.house.gov,,2081 Rayburn House Office Building,3577,H4CA20082,400618,N00026341,RepJimCosta,http://www.opencongress.org/wiki/Jim_Costa,http://youtube.com/RepJimCostaCA20,RepJimCosta,,,1952-04-13,Rep.Costa@opencongress.org,no
Rep,Russ,,Carnahan,,,C001060,D,MO,3,0,M,202-225-2671,202-225-7452,http://www.house.gov/carnahan,http://carnahan.house.gov/contact.shtml,1710 Longworth House Office Building,39948,H0MO00019,400638,N00005181,,http://www.opencongress.org/wiki/John_Russell_Carnahan,,,,,1958-07-10,,no
Rep,Emanuel,,Cleaver,II,,C001061,D,MO,5,1,M,202-225-4535,202-225-4403,http://cleaver.house.gov,,2335 Rayburn House Office Building,39507,H4MO05234,400639,N00026790,RepCleaver,http://www.opencongress.org/wiki/Emanuel_Cleaver,http://youtube.com/repcleaver,emanuelcleaverii,,,1944-10-26,Rep.Cleaver@opencongress.org,no
Rep,Henry,,Cuellar,,,C001063,D,TX,28,1,M,202-225-1640,202-225-1641,http://cuellar.house.gov,,2209 Rayburn House Office Building,5486,H2TX23082,400657,N00024978,RepCuellar,http://www.opencongress.org/wiki/Henry_Cuellar,http://youtube.com/henrycuellar,152569121550,,,1955-09-19,Rep.Cuellar@opencongress.org,no
Rep,Christopher,P.,Carney,,,C001065,D,PA,10,0,M,,,http://carney.house.gov,,,60032,H6PA10109,412234,N00027703,,http://www.opencongress.org/wiki/Christopher_Carney,,,,,1959-03-02,,no
Rep,Kathy,,Castor,,,C001066,D,FL,14,1,F,202-225-3376,202-225-5652,http://castor.house.gov,,2052 Rayburn House Office Building,53825,H6FL11126,412195,N00027514,USRepKCastor,http://www.opencongress.org/wiki/Kathy_Castor,http://youtube.com/RepKathyCastor,USRepKathyCastor,,,1966-08-20,Rep.Castor@opencongress.org,no
Rep,Yvette,D.,Clarke,,,C001067,D,NY,9,1,F,202-225-6231,202-226-0112,https://clarke.house.gov,,2058 Rayburn House Office Building,44741,H4NY11138,412221,N00026961,RepYvetteClarke,http://www.opencongress.org/wiki/Yvette_Clarke,http://youtube.com/repyvetteclarke,repyvettedclarke,,,1964-11-21,Rep.Clarke@opencongress.org,no
Rep,Steve,,Cohen,,,C001068,D,TN,9,1,M,202-225-3265,202-225-5663,https://cohen.house.gov,,2404 Rayburn House Office Building,24340,H6TN09068,412236,N00003225,RepCohen,http://www.opencongress.org/wiki/Steve_Cohen,http://youtube.com/repcohen,CongressmanSteveCohen,,,1949-05-24,Rep.Cohen@opencongress.org,no
Rep,Joe,,Courtney,,,C001069,D,CT,2,1,M,202-225-2076,202-225-4977,https://courtney.house.gov,,2348 Rayburn House Office Building,30333,H2CT02112,412193,N00024842,RepJoeCourtney,http://www.opencongress.org/wiki/Joseph_Courtney,http://youtube.com/repcourtney,joecourtney,,,1953-04-06,Rep.Courtney@opencongress.org,no
Rep,André,,Carson,,,C001072,D,IN,7,1,M,202-225-4011,202-225-5633,http://carson.house.gov,,2135 Rayburn House Office Building,84917,H8IN07184,412258,N00029513,RepAndreCarson,http://www.opencongress.org/wiki/Andre_Carson,http://youtube.com/repandrecarson,CongressmanAndreCarson,,,1974-10-16,Rep.Carson@opencongress.org,no
Rep,Donald,J.,Cazayoux,Jr.,,C001073,D,LA,6,0,M,,,http://cazayoux.house.gov/,,,35272,H8LA06022,412260,N00029680,,http://www.opencongress.org/wiki/Donald_Cazayoux,,,,,1964-01-17,,no
Rep,Travis,W.,Childers,,,C001074,D,MS,1,0,M,,,http://www.childers.house.gov/,,,101982,H8MS01061,412262,N00029692,,http://www.opencongress.org/wiki/Travis_Childers,,,,,1958-03-29,,no
Rep,Gerald,E.,Connolly,,,C001078,D,VA,11,1,M,202-225-1492,202-225-3071,https://connolly.house.gov,,2238 Rayburn House Office Building,95078,H8VA11062,412272,N00029891,GerryConnolly,http://www.opencongress.org/wiki/Gerald_Connolly,http://youtube.com/repconnolly,CongressmanGerryConnolly,,,1950-03-30,Rep.Connolly@opencongress.org,no
Rep,Judy,M.,Chu,,,C001080,D,CA,27,1,F,202-225-5464,202-225-5467,https://chu.house.gov,,2423 Rayburn House Office Building,16539,H0CA32101,412379,N00030600,RepJudyChu,http://www.opencongress.org/wiki/Judy_Chu,http://youtube.com/RepJudyChu,RepJudyChu,,,1953-07-07,Rep.Chu@opencongress.org,no
Rep,Mark,S.,Critz,,,C001081,D,PA,12,0,M,202-225-2065,202-225-5974,http://critz.house.gov/,https://critz.house.gov/contact/email-me.shtml,1022 Longworth House Office Building,119481,H0PA12132,412386,N00032014,,http://www.opencongress.org/wiki/Mark_Critz,,,,,1962-01-05,,no
Rep,John,C.,Carney,,,C001083,D,DE,0,0,M,202-225-4165,202-225-2291,http://johncarney.house.gov,https://forms.house.gov/carney/webforms/email-me.shtml,1406 Longworth House Office Building,53658,H0DE01017,412407,N00030736,,http://www.opencongress.org/wiki/John_Carney,,,,,1956-05-20,,no
Rep,David,N.,Cicilline,,,C001084,D,RI,1,1,M,202-225-4911,202-225-3290,http://cicilline.house.gov,,2244 Rayburn House Office Building,7349,H0RI01073,412470,N00032019,RepCicilline,http://www.opencongress.org/wiki/David_Cicilline,http://youtube.com/RepDavidCicilline,CongressmanDavidCicilline,,,1961-07-15,Rep.Cicilline@opencongress.org,no
Rep,Hansen,,Clarke,,,C001085,D,MI,13,0,M,202-225-2261,202-225-5730,http://hansenclarke.house.gov/,,1319 Longworth House Office Building,19913,H0MI13398,412440,N00031945,,http://www.opencongress.org/wiki/Hansen_Clarke,,,,,1957-03-02,,no
Rep,Matthew,A.,Cartwright,,,C001090,D,PA,17,1,M,202-225-5546,570-341-1055,http://cartwright.house.gov,,1034 Longworth House Office Building,136236,H2PA17079,412571,N00034128,RepCartwright,,,CongressmanMattCartwright,,,1961-05-01,Rep.Cartwright@opencongress.org,no
Rep,Joaquin,,Castro,,,C001091,D,TX,20,1,M,202-225-3236,202-225-1915,https://castro.house.gov,,1221 Longworth House Office Building,49227,H2TX35011,412576,N00033316,JoaquinCastrotx,,http://youtube.com/JoaquinCastroTX,326420614138023,,,1974-09-16,Rep.Castro@opencongress.org,no
Rep,Tony,,Cárdenas,,,C001097,D,CA,29,1,M,202-225-6131,202-225-0819,https://cardenas.house.gov,,1510 Longworth House Office Building,9754,H2CA28113,412517,N00033373,RepCardenas,,http://youtube.com/repcardenas,repcardenas,,,1963-03-31,Rep.Cardenas@opencongress.org,no
Rep,Katherine,M.,Clark,,,C001101,D,MA,5,1,F,202-225-2836,202-226-0092,https://katherineclark.house.gov,,1415 Longworth House Office Building,35858,H4MA05084,412600,N00035278,RepKClark,,,CongresswomanClark,,,1963-07-17,Rep.Katherineclark@opencongress.org,no
